Papyri.info URL	Main identifier	Other identifiers	Title	Location	Date	Languages	Image URL	Direct image URLs	Filesystem identifier
https://papyri.info/ddbdp/chla;9;391	chla 9 391	P.Dura 139,P.CtYBR inv. DP 113,yale 4401130000	Opisthograph Fragment	Dura - Europos	208 CE - 240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771659	https://imageserver.library.yale.edu/digcoll:2773010/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772916/a/b/15000.jpg	chla_9_391
https://papyri.info/ddbdp/chla;9;392	chla 9 392	P.Dura 140,P.CtYBR inv. DP 19(B),yale 4400194200	Greek Fragment	Dura - Europos	225 CE - 235 CE	la, la	http://hdl.handle.net/10079/digcoll/2771543	https://imageserver.library.yale.edu/digcoll:2772850/a/b/15000.jpg	chla_9_392
https://papyri.info/ddbdp/chla;9;393	chla 9 393	P.Dura 142,P.CtYBR inv. DP 39(A),yale 4400394100	Latin Fragment	Dura - Europos	220 CE - 230 CE	la, la	http://hdl.handle.net/10079/digcoll/2771522	https://imageserver.library.yale.edu/digcoll:2772656/a/b/15000.jpg	chla_9_393
https://papyri.info/ddbdp/chla;9;394	chla 9 394	P.Dura 143,P.CtYBR inv. DP 56,yale 4400560000	Latin Fragment	Dura - Europos	221 CE - 242 CE	la, la	http://hdl.handle.net/10079/digcoll/2771693	https://imageserver.library.yale.edu/digcoll:2772931/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772928/a/b/15000.jpg	chla_9_394
https://papyri.info/ddbdp/chla;9;395	chla 9 395	P.Dura 145,P.CtYBR inv. DP 80,yale 4400800000	Latin Fragment	Dura - Europos	208 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771667	https://imageserver.library.yale.edu/digcoll:2772883/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772885/a/b/15000.jpg	chla_9_395
https://papyri.info/ddbdp/p.dura;;14	p.dura 14	P.Dura 14,P.CtYBR inv. DPg 29,yale 3100290000	Report of Litigation (?)	Dura - Europos	76 CE - 125 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771876	https://imageserver.library.yale.edu/digcoll:2773011/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773008/a/b/15000.jpg	p.dura_14
https://papyri.info/ddbdp/p.dura;;16	p.dura 16	P.Dura 16,P.CtYBR inv. DPg 28(First text),yale 3100280031	Registry Roll of Copies	Dura - Europos	76 CE - 100 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771757	https://imageserver.library.yale.edu/digcoll:2773031/a/b/15000.jpg	p.dura_16
https://papyri.info/ddbdp/p.dura;;18	p.dura 18	P.Dura 18,P.CtYBR inv. DPg 21 qua,yale 3100210000	Deed of Gift	Dura - Europos	87 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771684	https://imageserver.library.yale.edu/digcoll:2773028/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772945/a/b/15000.jpg	p.dura_18
https://papyri.info/ddbdp/p.dura;;19	p.dura 19	P.Dura 19,P.CtYBR inv. DPg 40,yale 3100400000	Mutual Distribution	Dura - Europos	88 CE - 89 CE	grc,  la,  la, grc	http://hdl.handle.net/10079/digcoll/2771926	https://imageserver.library.yale.edu/digcoll:2772991/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772993/a/b/15000.jpg	p.dura_19
https://papyri.info/ddbdp/p.dura;;22	p.dura 22	P.Dura 22,P.CtYBR inv. DPg 13,yale 3100130000	Loan on Security	Dura - Europos	133 CE - 134 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771670	https://imageserver.library.yale.edu/digcoll:2773930/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772902/a/b/15000.jpg	p.dura_22
https://papyri.info/ddbdp/p.dura;;24	p.dura 24	P.Dura 24,P.CtYBR inv. DPg 26 qua,yale 3100260000	Acknowledgement of Indebtedness	Dura - Europos	159 CE - 160 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771874	https://imageserver.library.yale.edu/digcoll:2772961/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772963/a/b/15000.jpg	p.dura_24
https://papyri.info/ddbdp/p.dura;;25	p.dura 25	P.Dura 25,P.CtYBR inv. DPg 23 qua,yale 3100230000	Deed of Sale	Dura - Europos	180 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771681	https://imageserver.library.yale.edu/digcoll:2773932/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773931/a/b/15000.jpg	p.dura_25
https://papyri.info/ddbdp/p.dura;;27	p.dura 27	P.Dura 27,P.CtYBR inv. DP 88,yale 4400880000	Deed of Sale	Dura - Europos	225 CE - 240 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771785	https://imageserver.library.yale.edu/digcoll:2772977/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773034/a/b/15000.jpg	p.dura_27
https://papyri.info/ddbdp/p.dura;;28	p.dura 28	P.Dura 28,P.CtYBR inv. DPg 20 qua,yale 3100200000	Syriac Deed of Sale	Dura - Europos	243 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771780	https://imageserver.library.yale.edu/digcoll:2773948/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773949/a/b/15000.jpg	p.dura_28
https://papyri.info/ddbdp/p.dura;;29	p.dura 29	P.Dura 29,P.CtYBR inv. DP 73 fol,yale 4400730000	Deposit	Dura - Europos	251 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771763	https://imageserver.library.yale.edu/digcoll:2772866/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772872/a/b/15000.jpg	p.dura_29
https://papyri.info/ddbdp/p.dura;;32	p.dura 32	P.Dura 32,P.CtYBR inv. DP 90 qua,yale 4400900000	Divorce	Dura - Europos	254 CE	grc,  la,  la, grc	http://hdl.handle.net/10079/digcoll/2771679	https://imageserver.library.yale.edu/digcoll:2773926/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772893/a/b/15000.jpg	p.dura_32
https://papyri.info/ddbdp/p.dura;;34	p.dura 34	P.Dura 34,P.CtYBR inv. DPg 11,yale 3100110000	Fragmentary Contract	Dura - Europos	116 BCE	grc, grc	http://hdl.handle.net/10079/digcoll/2771673	https://imageserver.library.yale.edu/digcoll:2773023/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772936/a/b/15000.jpg	p.dura_34
https://papyri.info/ddbdp/p.dura;;35	p.dura 35	P.Dura 35,P.CtYBR inv. DPg 39,yale 3100390000	Fragmentary Contract	Dura - Europos	101 CE - 200 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771930	https://imageserver.library.yale.edu/digcoll:2773984/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773983/a/b/15000.jpg	p.dura_35
https://papyri.info/ddbdp/p.dura;;36	p.dura 36	P.Dura 36,P.CtYBR inv. DPg 31,yale 3100310000	Fragmentary Contract	Dura - Europos	101 CE - 200 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771758	https://imageserver.library.yale.edu/digcoll:2773950/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772948/a/b/15000.jpg	p.dura_36
https://papyri.info/ddbdp/p.dura;;37	p.dura 37	P.Dura 37,P.CtYBR inv. DPg 34,yale 3100340000	Fragmentary Contract	Dura - Europos	176 CE - 200 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771776	https://imageserver.library.yale.edu/digcoll:2773968/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773969/a/b/15000.jpg	p.dura_37
https://papyri.info/ddbdp/p.dura;;38	p.dura 38	P.Dura 38	Fragmentary Contract	Dura - Europos	201 CE - 300 CE	grc, grc	http://wwwapp.cc.columbia.edu/ldpd/app/apis/item?mode=item&key=yale.apis.3100270000	None	p.dura_38
https://papyri.info/ddbdp/p.dura;;39	p.dura 39	P.Dura 39,P.CtYBR inv. DP 112,yale 4401120000	Fragmentary Contract	Dura - Europos	220 CE - 240 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771692	https://imageserver.library.yale.edu/digcoll:2773937/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773938/a/b/15000.jpg	p.dura_39
https://papyri.info/ddbdp/p.dura;;40	p.dura 40	P.Dura 40,P.CtYBR inv. DP 119,yale 4401190000	Fragmentary Contract	Dura - Europos	220 CE - 240 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771867	https://imageserver.library.yale.edu/digcoll:2772950/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772952/a/b/15000.jpg	p.dura_40
https://papyri.info/ddbdp/p.dura;;41	p.dura 41	P.Dura 41,P.CtYBR inv. DP 120,yale 4401200000	Fragmentary Contract	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771678	https://imageserver.library.yale.edu/digcoll:2773013/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772919/a/b/15000.jpg	p.dura_41
https://papyri.info/ddbdp/p.dura;;42	p.dura 42	P.Dura 42,P.CtYBR inv. DP 82,yale 4400820000	Fragmentary Contract	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771932	https://imageserver.library.yale.edu/digcoll:2773960/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773961/a/b/15000.jpg	p.dura_42
https://papyri.info/ddbdp/p.dura;;45	p.dura 45	P.Dura 45,P.CtYBR inv. DP 1,yale 4400010000	Official Letter (?)	Dura - Europos	101 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771450	https://imageserver.library.yale.edu/digcoll:2772701/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772838/a/b/15000.jpg	p.dura_45
https://papyri.info/ddbdp/p.dura;;49	p.dura 49	P.Dura 49,P.CtYBR inv. DPg 30,yale 3100300000	List of Arabs	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771924	https://imageserver.library.yale.edu/digcoll:2773041/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773042/a/b/15000.jpg	p.dura_49
https://papyri.info/ddbdp/p.dura;;51	p.dura 51	P.Dura 51,P.CtYBR inv. DP 86,yale 4400860000	Fragmentary List of Names (?)	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771768	https://imageserver.library.yale.edu/digcoll:2772987/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772990/a/b/15000.jpg	p.dura_51
https://papyri.info/ddbdp/p.dura;;52	p.dura 52	P.Dura 52,P.CtYBR inv. DP 79,yale 4400790000	Fragmentary Account	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771761	https://imageserver.library.yale.edu/digcoll:2772981/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773922/a/b/15000.jpg	p.dura_52
https://papyri.info/ddbdp/p.dura;;53	p.dura 53	P.Dura 53,P.CtYBR inv. DPm 1,yale 3200010000	Fragment of a Waxed Tablet, with Accounts	Dura - Europos	101 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771928	https://imageserver.library.yale.edu/digcoll:2773972/a/b/15000.jpg	p.dura_53
https://papyri.info/ddbdp/p.dura;;59	p.dura 59	P.Dura 59,P.CtYBR inv. DP 7 qua,yale 4400070000	Letter from a Governor of Syria	Dura - Europos	241 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771269	https://imageserver.library.yale.edu/digcoll:2772774/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772622/a/b/15000.jpg	p.dura_59
https://papyri.info/ddbdp/p.dura;;62	p.dura 62	P.Dura 62,P.CtYBR inv. DP 33,yale 4400330000	Fragmentary Letter	Dura - Europos	216 CE - 220 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771447	https://imageserver.library.yale.edu/digcoll:2772873/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772746/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772750/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773886/a/b/15000.jpg	p.dura_62
https://papyri.info/ddbdp/p.dura;;63	p.dura 63	P.Dura 63,P.CtYBR inv. DP 10(Second text) qua,yale 4400100032	Fragmentary Correspondence	Dura - Europos	211 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771449	https://imageserver.library.yale.edu/digcoll:2772794/a/b/15000.jpg	p.dura_63
https://papyri.info/ddbdp/p.dura;;65	p.dura 65	P.Dura 65,P.CtYBR inv. DP 23,yale 4400230000	Fragment of Letter	Dura - Europos	221 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771438	https://imageserver.library.yale.edu/digcoll:2772718/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773865/a/b/15000.jpg	p.dura_65
https://papyri.info/ddbdp/p.dura;;67	p.dura 67	P.Dura 67,P.CtYBR inv. DP 16(B) fol,yale 4400164200	Copy of Letter with Lists of Names by Centuries and Turmae	Dura - Europos	222 CE - 225 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771429	https://imageserver.library.yale.edu/digcoll:2772649/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773856/a/b/15000.jpg	p.dura_67
https://papyri.info/ddbdp/p.dura;;68	p.dura 68	ChLA 7 323,P.CtYBR inv. DP 40(A) qua,yale 4400404100	Fragments de lettres	Dura - Europos	232 CE - 238 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771690	https://imageserver.library.yale.edu/digcoll:2772908/a/b/15000.jpg	p.dura_68
https://papyri.info/ddbdp/p.dura;;69	p.dura 69	ChLA 7 324,P.CtYBR inv. DP 40(B) qua,yale 4400404200	Listes de soldats et fragments de lettres (?)	Dura - Europos	235 CE - 238 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771864	https://imageserver.library.yale.edu/digcoll:2773942/a/b/15000.jpg	p.dura_69
https://papyri.info/ddbdp/p.dura;;70	p.dura 70	P.Dura 70,P.CtYBR inv. DP 68,yale 4400680000	Fragment of Letter	Dura - Europos	213 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771767	https://imageserver.library.yale.edu/digcoll:2773958/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773957/a/b/15000.jpg	p.dura_70
https://papyri.info/ddbdp/p.dura;;71	p.dura 71	P.Dura 71,P.CtYBR inv. DP 47,yale 4400470000	Fragment of Letter	Dura - Europos	219 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771680	https://imageserver.library.yale.edu/digcoll:2772904/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773896/a/b/15000.jpg	p.dura_71
https://papyri.info/ddbdp/p.dura;;72	p.dura 72	P.Dura 72,P.CtYBR inv. DP 43,yale 4400430000	Fragment of Letter	Dura - Europos	211 CE - 222 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771685	https://imageserver.library.yale.edu/digcoll:2772909/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772906/a/b/15000.jpg	p.dura_72
https://papyri.info/ddbdp/p.dura;;73	p.dura 73	P.Dura 73,P.CtYBR inv. DP 42,yale 4400420000	Fragment of Letters	Dura - Europos	210 CE - 220 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771671	https://imageserver.library.yale.edu/digcoll:2772779/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772782/a/b/15000.jpg	p.dura_73
https://papyri.info/ddbdp/p.dura;;78	p.dura 78	P.Dura 78,P.CtYBR inv. DP 45,yale 4400450000	Fragment of Letter	Dura - Europos	210 CE - 230 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771443	https://imageserver.library.yale.edu/digcoll:2773887/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772879/a/b/15000.jpg	p.dura_78
https://papyri.info/ddbdp/p.dura;;82	p.dura 82	P.Dura 82,P.CtYBR inv. DP 3(A) fol,yale 4400034100	Morning Report	Dura - Europos	223 CE - 233 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771674	https://imageserver.library.yale.edu/digcoll:2773891/a/b/15000.jpg	p.dura_82
https://papyri.info/ddbdp/p.dura;;83	p.dura 83	P.Dura 83,P.CtYBR inv. DP 17(A) qua,yale 4400174100	Morning Report	Dura - Europos	233 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771541	https://imageserver.library.yale.edu/digcoll:2772827/a/b/15000.jpg	p.dura_83
https://papyri.info/ddbdp/p.dura;;84	p.dura 84	P.Dura 84,P.CtYBR inv. DP 67(A),yale 4400674100	Morning Report (?)	Dura - Europos	233 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771537	https://imageserver.library.yale.edu/digcoll:2772860/a/b/15000.jpg	p.dura_84
https://papyri.info/ddbdp/p.dura;;85	p.dura 85	P.Dura 85,P.CtYBR inv. DP 31(A),yale 4400314100	Morning Report (?)	Dura - Europos	230 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771677	https://imageserver.library.yale.edu/digcoll:2772901/a/b/15000.jpg	p.dura_85
https://papyri.info/ddbdp/p.dura;;87	p.dura 87	P.Dura 87,P.CtYBR inv. DP 65(A),yale 4400654100	Morning Report (?)	Dura - Europos	230 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771772	https://imageserver.library.yale.edu/digcoll:2772857/a/b/15000.jpg	p.dura_87
https://papyri.info/ddbdp/p.dura;;89	p.dura 89	P.Dura 89,P.CtYBR inv. DP 9(A) fol,yale 4400094100	Morning Report	Dura - Europos	239 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771267	https://imageserver.library.yale.edu/digcoll:2773815/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773814/a/b/15000.jpg	p.dura_89
https://papyri.info/ddbdp/p.dura;;98	p.dura 98	P.Dura 98,P.CtYBR inv. DP 11(A) fol,yale 4400114100	Roster	Dura - Europos	218 CE - 219 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771440	https://imageserver.library.yale.edu/digcoll:2772627/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772631/a/b/15000.jpg	p.dura_98
https://papyri.info/ddbdp/p.dura;;99	p.dura 99	P.Dura 99,P.CtYBR inv. DP 55,yale 4400550000	List of Names	Dura - Europos	218 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771682	https://imageserver.library.yale.edu/digcoll:2773915/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773916/a/b/15000.jpg	p.dura_99
https://papyri.info/ddbdp/p.dura;;100	p.dura 100	P.Dura 100,P.CtYBR inv. DP 12(A) fol,yale 4400124100	Roster	Dura - Europos	219 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771519	https://imageserver.library.yale.edu/digcoll:4567617/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567621/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567618/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567644/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567632/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567623/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567641/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567631/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567633/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567622/a/b/15000.jpg	p.dura_100
https://papyri.info/ddbdp/p.dura;;101	p.dura 101	P.Dura 101,P.CtYBR inv. DP 12(B) fol,yale 4400124200	Roster	Dura - Europos	222 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771526	None	p.dura_101
https://papyri.info/ddbdp/p.dura;;103	p.dura 103	P.Dura 103,P.CtYBR inv. DP 38(A),yale 4400384100	List of Cavalrymen	Dura - Europos	205 CE - 224 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771856	https://imageserver.library.yale.edu/digcoll:2773016/a/b/15000.jpg	p.dura_103
https://papyri.info/ddbdp/p.dura;;104	p.dura 104	P.Dura 104,P.CtYBR inv. DP 30(A) qua,yale 4400304100	List of Names	Dura - Europos	238 CE - 247 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771520	https://imageserver.library.yale.edu/digcoll:2772652/a/b/15000.jpg	p.dura_104
https://papyri.info/ddbdp/p.dura;;111	p.dura 111	P.Dura 111,P.CtYBR inv. DPg 15,yale 3100150000	Uncertain Fragment	Dura - Europos	242 CE - 256 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771863	https://imageserver.library.yale.edu/digcoll:2773977/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773976/a/b/15000.jpg	p.dura_111
https://papyri.info/ddbdp/p.dura;;116	p.dura 116	P.Dura 116,P.CtYBR inv. DP 76(A) qua,yale 4400764100	Names and Notations by Centuries and Turmae; List of Principales?	Dura - Europos	236 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771762	https://imageserver.library.yale.edu/digcoll:2772880/a/b/15000.jpg	p.dura_116
https://papyri.info/ddbdp/p.dura;;117	p.dura 117	P.Dura 117,P.CtYBR inv. DP 76(B) qua,yale 4400764200	List of Names by Centuries, with Numerals	Dura - Europos	236 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771527	https://imageserver.library.yale.edu/digcoll:2772855/a/b/15000.jpg	p.dura_117
https://papyri.info/ddbdp/p.dura;;118	p.dura 118	P.Dura 118,P.CtYBR inv. DP 26(B),yale 4400264200	List of Names	Dura - Europos	219 CE - 255 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771660	https://imageserver.library.yale.edu/digcoll:2773884/a/b/15000.jpg	p.dura_118
https://papyri.info/ddbdp/p.dura;;119	p.dura 119	P.Dura 119,P.CtYBR inv. DPg 16,yale 3100160000	List of Names	Dura - Europos	230 CE - 240 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771872	https://imageserver.library.yale.edu/digcoll:2772955/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772958/a/b/15000.jpg	p.dura_119
https://papyri.info/ddbdp/p.dura;;120	p.dura 120	P.Dura 120,P.CtYBR inv. DP 29(A),yale 4400294100	List of Names by Centuries, with Dates by Day and Month	Dura - Europos	222 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771773	https://imageserver.library.yale.edu/digcoll:2773914/a/b/15000.jpg	p.dura_120
https://papyri.info/ddbdp/p.dura;;121	p.dura 121	P.Dura 121,P.CtYBR inv. DP 26(A),yale 4400264100	Record of Accessions by Transfer	Dura - Europos	239 CE - 241 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771786	https://imageserver.library.yale.edu/digcoll:2772962/a/b/15000.jpg	p.dura_121
https://papyri.info/ddbdp/p.dura;;123	p.dura 123	P.Dura 123,P.CtYBR inv. DP 30(B) qua,yale 4400304200	List of Names	Dura - Europos	238 CE - 247 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771658	https://imageserver.library.yale.edu/digcoll:2773885/a/b/15000.jpg	p.dura_123
https://papyri.info/ddbdp/p.dura;;124	p.dura 124	P.Dura 124,P.CtYBR inv. DP 39(B),yale 4400394200	List of Names	Dura - Europos	220 CE - 230 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771666	https://imageserver.library.yale.edu/digcoll:2773894/a/b/15000.jpg	p.dura_124
https://papyri.info/ddbdp/p.dura;;125	p.dura 125	P.Dura 125,P.CtYBR inv. DP 6 qua,yale 4400060000	Decision of a Tribune	Dura - Europos	235 CE	la, la	http://hdl.handle.net/10079/digcoll/2771357	https://imageserver.library.yale.edu/digcoll:2773845/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773846/a/b/15000.jpg	p.dura_125
https://papyri.info/ddbdp/p.dura;;126	p.dura 126	P.Dura 126,P.CtYBR inv. DP 5,yale 4400050000	Decision of a Tribune	Dura - Europos	235 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771441	https://imageserver.library.yale.edu/digcoll:2772636/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772791/a/b/15000.jpg	p.dura_126
https://papyri.info/ddbdp/p.dura;;129	p.dura 129	P.Dura 129,P.CtYBR inv. DP 93 qua,yale 4400930000	Receipt of Money for Purchase of Barley	Dura - Europos	225 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771548	https://imageserver.library.yale.edu/digcoll:2772766/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772769/a/b/15000.jpg	p.dura_129
https://papyri.info/ddbdp/p.dura;;132	p.dura 132	P.Dura 132,P.CtYBR inv. DP 13(Second text) qua,yale 4400130032	Greek Fragment	Dura - Europos	216 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771540	https://imageserver.library.yale.edu/digcoll:2772680/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772824/a/b/15000.jpg	p.dura_132
https://papyri.info/ddbdp/p.dura;;136	p.dura 136	P.Dura 136,P.CtYBR inv. DP 78,yale 4400780000	Latin Fragment	Dura - Europos	230 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771779	https://imageserver.library.yale.edu/digcoll:2772969/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773032/a/b/15000.jpg	p.dura_136
https://papyri.info/ddbdp/p.dura;;137	p.dura 137	P.Dura 137,P.CtYBR inv. DP 65(B),yale 4400654200	Greek Fragments	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771878	https://imageserver.library.yale.edu/digcoll:2773954/a/b/15000.jpg	p.dura_137
https://papyri.info/ddbdp/p.dura;;141	p.dura 141	P.Dura 141,P.CtYBR inv. DP 41(B),yale 4400414200	Greek Fragment	Dura - Europos	230 CE - 240 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771535	https://imageserver.library.yale.edu/digcoll:2772833/a/b/15000.jpg	p.dura_141
https://papyri.info/ddbdp/p.dura;;144	p.dura 144	P.Dura 144,P.CtYBR inv. DP 117,yale 4401170000	Greek Fragments	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771857	https://imageserver.library.yale.edu/digcoll:2773944/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773945/a/b/15000.jpg	p.dura_144
https://papyri.info/ddbdp/p.dura;;145	p.dura 145	P.Dura 145,P.CtYBR inv. DP 80,yale 4400800000	Latin Fragment	Dura - Europos	208 CE - 256 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771667	https://imageserver.library.yale.edu/digcoll:2772883/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772885/a/b/15000.jpg	p.dura_145
https://papyri.info/ddbdp/p.dura;;146	p.dura 146	P.Dura 146,P.CtYBR inv. DPg 18,yale 3100180000	Greek Fragment	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771871	https://imageserver.library.yale.edu/digcoll:2773978/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773004/a/b/15000.jpg	p.dura_146
https://papyri.info/ddbdp/p.dura;;147	p.dura 147	P.Dura 147,P.CtYBR inv. DP 77,yale 4400770000	Greek Fragment	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771536	https://imageserver.library.yale.edu/digcoll:2773921/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772978/a/b/15000.jpg	p.dura_147
